#ID = Affymetrix Probe Set ID
#GB_LIST = GenBank Accession Number
#ORF = gene name
#ORGANISM = 
#Annotation Date = The date that the annotations for this probe array were last updated. It will generally be earlier than the date when the annotations were posted on the Affymetrix web site.
#Sequence Type = Indicates whether the sequence is an Exemplar, Consensus or Control sequence. An Exemplar is a single nucleotide sequence taken directly from a public database. This sequence could be an mRNA or EST. A Consensus sequence, is a nucleotide sequence assembled by Affymetrix, based on one or more sequence taken from a public database.
#Sequence Source = The database from which the sequence used to design this probe set was taken.
#Target Description = GenBank description associated with the representative public identifier. Blank for some probe sets.
#Representative Public ID = The accession number of a representative sequence. Note that for consensus-based probe sets, the representative sequence is only one of several sequences (sequence sub-clusters) used to build the consensus sequence and it is not directly used to derive the probe sequences. The representative sequence is chosen during array design as a sequence that is best associated with the transcribed region being interrogated by the probe set. Refer to the "Sequence Source" field to determine the database used.
#Gene Title = Title of Gene represented by the probe set.
#Gene Symbol = A gene symbol, when one is available (from UniGene).
#EntrezGeneId = Entrez Gene Database UID
#RefSeq Transcript ID = References to multiple sequences in RefSeq. The field contains the ID and Description for each entry, and there can be multiple entries per ProbeSet.
#Gene Ontology Biological Process = Gene Ontology Consortium Biological Process derived from LocusLink.  Each annotation consists of three parts: "Accession Number // Description // Evidence". The description corresponds directly to the GO ID. The evidence can be "direct", or "extended".
#Gene Ontology Cellular Component = Gene Ontology Consortium Cellular Component derived from LocusLink.  Each annotation consists of three parts: "Accession Number // Description // Evidence". The description corresponds directly to the GO ID. The evidence can be "direct", or "extended".
#Gene Ontology Molecular Function = Gene Ontology Consortium Molecular Function derived from LocusLink.  Each annotation consists of three parts: "Accession Number // Description // Evidence". The description corresponds directly to the GO ID. The evidence can be "direct", or "extended".
#SPOT_ID = 
ID	GB_LIST	ORF	ORGANISM	Annotation Date	Sequence Type	Sequence Source	Target Description	Representative Public ID	Gene Title	Gene Symbol	EntrezGeneId	RefSeq Transcript ID	Gene Ontology Biological Process	Gene Ontology Cellular Component	Gene Ontology Molecular Function	SPOT_ID
Ag.3R.122.0_CDS_at	XM_317626		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000019120 /FEA=ENS /TIER=CDS /GEN=SPZ4 /ANNOT=ens:ENSANGT00000019120 /EVID_CNT=1 /EVID_TYPE=ENS /GENE_CLUSTER=AffxAg.122 /SEG=chr3R:-2368646,2370660	Ag.3R.122.0_CDS	spaetzle-like protein (AGAP007866-PA)	SPZ4	1278089	XM_317626	---	---	---	ENSANGT00000019120
Ag.3R.1220.0_CDS_a_at	XM_555111		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000027955 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000027955 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1220 /SEG=chr3R:+9444768,9495848	Ag.3R.1220.0_CDS	AGAP008342-PA	AgaP_AGAP008342	4578011	XM_555111	0055085 // transmembrane transport // inferred from electronic annotation	0016020 // membrane // inferred from electronic annotation /// 0016021 // integral to membrane // inferred from electronic annotation	---	ENSANGT00000027955
Ag.3R.1221.0_CDS_at	XM_555110		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000029418 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000029418 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1221 /SEG=chr3R:+9506795,9507467	Ag.3R.1221.0_CDS	AGAP008343-PA	AgaP_AGAP008343	3291700	XM_555110	---	---	---	ENSANGT00000029418
Ag.3R.1222.0_CDS_at	XM_317107		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000019586 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000019586 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1222 /SEG=chr3R:+9721432,9723216	Ag.3R.1222.0_CDS	AGAP008349-PA	AgaP_AGAP008349	1277632	XM_317107	0006470 // protein dephosphorylation // inferred from electronic annotation	0008287 // protein serine/threonine phosphatase complex // inferred from electronic annotation	0003824 // catalytic activity // inferred from electronic annotation /// 0004721 // phosphoprotein phosphatase activity // inferred from electronic annotation /// 0004722 // protein serine/threonine phosphatase activity // inferred from electronic annotation /// 0016787 // hydrolase activity // inferred from electronic annotation /// 0046872 // metal ion binding // inferred from electronic annotation	ENSANGT00000019586
Ag.3R.1223.0_CDS_at	XM_317084		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000026577 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000026577 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1223 /SEG=chr3R:+10089400,10090172	Ag.3R.1223.0_CDS	AGAP008369-PA	AgaP_AGAP008369	1277612	XM_317084	0006869 // lipid transport // inferred from electronic annotation	---	0005319 // lipid transporter activity // inferred from electronic annotation	ENSANGT00000026577
Ag.3R.1224.0_CDS_at	XM_317070		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000006644 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000006644 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1224 /SEG=chr3R:+10151547,10152984	Ag.3R.1224.0_CDS	AGAP008381-PA	AgaP_AGAP008381	1277598	XM_317070	0006511 // ubiquitin-dependent protein catabolic process // inferred from electronic annotation	---	0004221 // ubiquitin thiolesterase activity // inferred from electronic annotation /// 0008270 // zinc ion binding // inferred from electronic annotation /// 0046872 // metal ion binding // inferred from electronic annotation	ENSANGT00000006644
Ag.3R.1225.0_CDS_at	XM_317066		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000019693 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000019693 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1225 /SEG=chr3R:+10220228,10232596	Ag.3R.1225.0_CDS	AGAP008384-PA	AgaP_AGAP008384	1277594	XM_317066	---	---	---	ENSANGT00000019693
Ag.3R.1226.0_CDS_at	XM_317053		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000019692 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000019692 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1226 /SEG=chr3R:+10328810,10329725	Ag.3R.1226.0_CDS	AGAP008399-PA	AgaP_AGAP008399	1277581	XM_317053	---	---	---	ENSANGT00000019692
Ag.3R.1227.0_CDS_a_at	XM_317039		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000019317 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000019317 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1227 /SEG=chr3R:+10485314,10490180	Ag.3R.1227.0_CDS	AGAP008411-PA	AgaP_AGAP008411	1277568	XM_317039	0016480 // negative regulation of transcription from RNA polymerase III promoter // inferred from electronic annotation	0005634 // nucleus // inferred from electronic annotation	0030528 // transcription regulator activity // inferred from electronic annotation	ENSANGT00000019317
Ag.3R.1228.0_CDS_at			Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000029476 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000029476 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1228 /SEG=chr3R:+10520949,10526913	Ag.3R.1228.0_CDS	---	---		---	---	---	---	ENSANGT00000029476
Ag.3R.1229.0_CDS_at	XM_317019		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000006616 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000006616 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1229 /SEG=chr3R:+10597034,10599539	Ag.3R.1229.0_CDS	AGAP008426-PA	AgaP_AGAP008426	1277551	XM_317019	0016568 // chromatin modification // inferred from electronic annotation	0005634 // nucleus // inferred from electronic annotation	0003676 // nucleic acid binding // inferred from electronic annotation /// 0003677 // DNA binding // inferred from electronic annotation /// 0004386 // helicase activity // inferred from electronic annotation /// 0005524 // ATP binding // inferred from electronic annotation /// 0016818 // hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides // inferred from electronic annotation	ENSANGT00000006616
Ag.3R.123.0_CDS_at	XM_317343		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000023069 /FEA=ENS /TIER=CDS /GEN=GPRor22 /ANNOT=ens:ENSANGT00000023069 /EVID_CNT=1 /EVID_TYPE=ENS /GENE_CLUSTER=AffxAg.123 /SEG=chr3R:-5847008,5848464	Ag.3R.123.0_CDS	candidate odorant receptor (AGAP008114-PA)	GPROR22	1277839	XM_317343	0007165 // signal transduction // inferred from electronic annotation /// 0007186 // G-protein coupled receptor protein signaling pathway // inferred from electronic annotation /// 0007608 // sensory perception of smell // inferred from electronic annotation /// 0050896 // response to stimulus // inferred from electronic annotation	0005886 // plasma membrane // inferred from electronic annotation /// 0016020 // membrane // inferred from electronic annotation /// 0016021 // integral to membrane // inferred from electronic annotation	0004871 // signal transducer activity // inferred from electronic annotation /// 0004872 // receptor activity // inferred from electronic annotation /// 0004930 // G-protein coupled receptor activity // inferred from electronic annotation /// 0004984 // olfactory receptor activity // inferred from electronic annotation /// 0005549 // odorant binding // inferred from electronic annotation	ENSANGT00000023069
Ag.3R.1230.0_CDS_at	XM_001688945		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000019953 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000019953 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1230 /SEG=chr3R:+10610687,10611570	Ag.3R.1230.0_CDS	AGAP008431-PA	AgaP_AGAP008431	5668181	XM_001688945	---	---	---	ENSANGT00000019953
Ag.3R.1231.0_CDS_at	XM_317007		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000019937 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000019937 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1231 /SEG=chr3R:+10719259,10720087	Ag.3R.1231.0_CDS	AGAP008436-PA	AgaP_AGAP008436	1277540	XM_317007	0006810 // transport // inferred from electronic annotation /// 0055085 // transmembrane transport // inferred from electronic annotation	0016021 // integral to membrane // inferred from electronic annotation	0000166 // nucleotide binding // inferred from electronic annotation /// 0005524 // ATP binding // inferred from electronic annotation /// 0016887 // ATPase activity // inferred from electronic annotation /// 0017111 // nucleoside-triphosphatase activity // inferred from electronic annotation /// 0042626 // ATPase activity, coupled to transmembrane movement of substances // inferred from electronic annotation	ENSANGT00000019937
Ag.3R.1234.0_CDS_at	XM_316947		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000019162 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000019162 /EVID_CNT=2 /EVID_TYPE=ENS mRNA /GENE_CLUSTER=AffxAg.1234 /SEG=chr3R:+11333044,11334141	Ag.3R.1234.0_CDS	AGAP008496-PA	AgaP_AGAP008496	1277475	XM_316947	---	---	---	ENSANGT00000019162
Ag.3R.1235.0_CDS_at	XM_316899		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000027335 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000027335 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1235 /SEG=chr3R:+12132593,12133842	Ag.3R.1235.0_CDS	AGAP008536-PA	AgaP_AGAP008536	1277484	XM_316899	0006470 // protein dephosphorylation // inferred from electronic annotation	0008287 // protein serine/threonine phosphatase complex // inferred from electronic annotation	0003824 // catalytic activity // inferred from electronic annotation /// 0004721 // phosphoprotein phosphatase activity // inferred from electronic annotation /// 0004722 // protein serine/threonine phosphatase activity // inferred from electronic annotation /// 0016787 // hydrolase activity // inferred from electronic annotation /// 0046872 // metal ion binding // inferred from electronic annotation	ENSANGT00000027335
Ag.3R.1236.0_CDS_s_at	XM_316898		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000025387 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000025387 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1236 /SEG=chr3R:+12141127,12146786	Ag.3R.1236.0_CDS	AGAP008537-PA	AgaP_AGAP008537	1277483	XM_316898	---	---	0008898 // homocysteine S-methyltransferase activity // inferred from electronic annotation	ENSANGT00000025387
Ag.3R.1237.0_CDS_at	XM_316898		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000020769 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000020769 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1237 /SEG=chr3R:+12509028,12510217	Ag.3R.1237.0_CDS	AGAP008537-PA	AgaP_AGAP008537	1277483	XM_316898	---	---	0008898 // homocysteine S-methyltransferase activity // inferred from electronic annotation	ENSANGT00000020769
Ag.3R.1238.0_CDS_s_at	XM_001688532, XM_001688533		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000027536 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000027536 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1238 /SEG=chr3R:+12961102,13031907	Ag.3R.1238.0_CDS	AGAP008555-PA /// AGAP008556-PA	AgaP_AGAP008555 /// AgaP_AGAP008556	5668231 /// 5668232	XM_001688532 /// XM_001688533	0006468 // protein phosphorylation // inferred from electronic annotation	---	0004674 // protein serine/threonine kinase activity // inferred from electronic annotation /// 0005524 // ATP binding // inferred from electronic annotation	ENSANGT00000027536
Ag.3R.1239.0_CDS_at	XM_557731		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000027913 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000027913 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1239 /SEG=chr3R:+13632331,13634058	Ag.3R.1239.0_CDS	AGAP008584-PA	AgaP_AGAP008584	3291761	XM_557731	0005975 // carbohydrate metabolic process // inferred from electronic annotation /// 0006013 // mannose metabolic process // inferred from electronic annotation	---	0003824 // catalytic activity // inferred from electronic annotation /// 0004553 // hydrolase activity, hydrolyzing O-glycosyl compounds // inferred from electronic annotation /// 0004559 // alpha-mannosidase activity // inferred from electronic annotation /// 0008270 // zinc ion binding // inferred from electronic annotation /// 0015923 // mannosidase activity // inferred from electronic annotation /// 0030246 // carbohydrate binding // inferred from electronic annotation /// 0043169 // cation binding // inferred from electronic annotation	ENSANGT00000027913
Ag.3R.124.0_CDS_at	XM_314741		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000013038 /FEA=ENS /TIER=CDS /GEN=GPRmgl2 /ANNOT=ens:ENSANGT00000013038 /EVID_CNT=1 /EVID_TYPE=ENS /GENE_CLUSTER=AffxAg.124 /SEG=chr3R:-14209995,14217916	Ag.3R.124.0_CDS	putative metabotropic glutamate receptor 2 (AGAP008644-PA)	GPRMGL2	1275493	XM_314741	0007165 // signal transduction // inferred from electronic annotation /// 0007186 // G-protein coupled receptor protein signaling pathway // inferred from electronic annotation	0016020 // membrane // inferred from electronic annotation /// 0016021 // integral to membrane // inferred from electronic annotation	0004871 // signal transducer activity // inferred from electronic annotation /// 0004872 // receptor activity // inferred from electronic annotation /// 0004930 // G-protein coupled receptor activity // inferred from electronic annotation	ENSANGT00000013038
Ag.3R.1240.0_CDS_at	XM_314696		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000013036 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000013036 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1240 /SEG=chr3R:+13793310,13806935	Ag.3R.1240.0_CDS	AGAP008593-PA	AgaP_AGAP008593	1275449	XM_314696	---	---	0005515 // protein binding // inferred from electronic annotation	ENSANGT00000013036
Ag.3R.1241.0_CDS_at			Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000026139 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000026139 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1241 /SEG=chr3R:+13895756,13916970	Ag.3R.1241.0_CDS	---	---		---	---	---	---	ENSANGT00000026139
Ag.3R.1242.0_CDS_at	XM_314705		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000005042 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000005042 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1242 /SEG=chr3R:+13917063,13921531	Ag.3R.1242.0_CDS	AGAP008611-PA	AgaP_AGAP008611	1275458	XM_314705	---	---	0005515 // protein binding // inferred from electronic annotation	ENSANGT00000005042
Ag.3R.1243.0_CDS_at	XM_314723		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000013123 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000013123 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1243 /SEG=chr3R:+14097093,14097398	Ag.3R.1243.0_CDS	AGAP008628-PA	AgaP_AGAP008628	1275476	XM_314723	---	---	---	ENSANGT00000013123
Ag.3R.1244.0_CDS_at	XM_314736		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000005064 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000005064 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1244 /SEG=chr3R:+14153023,14157304	Ag.3R.1244.0_CDS	AGAP008639-PA	AgaP_AGAP008639	1275488	XM_314736	---	---	---	ENSANGT00000005064
Ag.3R.1245.0_CDS_at	XM_314770		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000014349 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000014349 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1245 /SEG=chr3R:+14987952,14989388	Ag.3R.1245.0_CDS	AGAP008670-PA	AgaP_AGAP008670	1275518	XM_314770	---	---	---	ENSANGT00000014349
Ag.3R.1245.0_CDS_s_at	XM_314770		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000014349 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000014349 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1245 /SEG=chr3R:+14987952,14989388	Ag.3R.1245.0_CDS	AGAP008670-PA	AgaP_AGAP008670	1275518	XM_314770	---	---	---	ENSANGT00000014349
Ag.3R.1246.0_CDS_at	XM_314772		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000014337 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000014337 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1246 /SEG=chr3R:+15009459,15010670	Ag.3R.1246.0_CDS	AGAP008671-PA	AgaP_AGAP008671	1275520	XM_314772	---	---	---	ENSANGT00000014337
Ag.3R.1247.0_CDS_at	XM_314775		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000014390 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000014390 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1247 /SEG=chr3R:+15053627,15054137	Ag.3R.1247.0_CDS	AGAP008676-PA	AgaP_AGAP008676	1275523	XM_314775	---	---	---	ENSANGT00000014390
Ag.3R.1248.0_CDS_at	XM_557829		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000026845 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000026845 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1248 /SEG=chr3R:+15181432,15182099	Ag.3R.1248.0_CDS	AGAP008685-PA	AgaP_AGAP008685	3291782	XM_557829	---	---	---	ENSANGT00000026845
Ag.3R.1249.0_CDS_at	XM_314793		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000014241 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000014241 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1249 /SEG=chr3R:+15291122,15292625	Ag.3R.1249.0_CDS	AGAP008694-PA	AgaP_AGAP008694	1275538	XM_314793	---	---	---	ENSANGT00000014241
Ag.3R.125.0_CDS_at	XM_319612		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000013910 /FEA=ENS /TIER=CDS /GEN=GPRfz4 /ANNOT=ens:ENSANGT00000013910 /EVID_CNT=1 /EVID_TYPE=ENS /GENE_CLUSTER=AffxAg.125 /SEG=chr3R:-20476828,20512710	Ag.3R.125.0_CDS	putative frizzled 4-like receptor (AGAP008871-PA)	GPRFZ4	1279837	XM_319612	0007165 // signal transduction // inferred from electronic annotation /// 0007166 // cell surface receptor linked signaling pathway // inferred from electronic annotation /// 0007186 // G-protein coupled receptor protein signaling pathway // inferred from electronic annotation /// 0007275 // multicellular organismal development // inferred from electronic annotation /// 0016055 // Wnt receptor signaling pathway // inferred from electronic annotation	0016020 // membrane // inferred from electronic annotation /// 0016021 // integral to membrane // inferred from electronic annotation	0004871 // signal transducer activity // inferred from electronic annotation /// 0004872 // receptor activity // inferred from electronic annotation /// 0004888 // transmembrane receptor activity // inferred from electronic annotation /// 0004930 // G-protein coupled receptor activity // inferred from electronic annotation	ENSANGT00000013910
Ag.3R.1250.0_CDS_at			Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000011094 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000011094 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1250 /SEG=chr3R:+15732922,15735579	Ag.3R.1250.0_CDS	---	---		---	---	0005622 // intracellular // inferred from electronic annotation	0003676 // nucleic acid binding // inferred from electronic annotation	ENSANGT00000011094
Ag.3R.1251.0_CDS_at	XM_314800		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000027980 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000027980 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1251 /SEG=chr3R:+15749215,15749985	Ag.3R.1251.0_CDS	AGAP008698-PA	AgaP_AGAP008698	1275545	XM_314800	0006333 // chromatin assembly or disassembly // inferred from electronic annotation	0000785 // chromatin // inferred from electronic annotation /// 0005634 // nucleus // inferred from electronic annotation	0003676 // nucleic acid binding // inferred from electronic annotation /// 0003677 // DNA binding // inferred from electronic annotation /// 0003682 // chromatin binding // inferred from electronic annotation /// 0004386 // helicase activity // inferred from electronic annotation /// 0005524 // ATP binding // inferred from electronic annotation /// 0008026 // ATP-dependent helicase activity // inferred from electronic annotation	ENSANGT00000027980
Ag.3R.1252.0_CDS_at	XM_314834		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000005154 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000005154 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1252 /SEG=chr3R:+16401292,16403752	Ag.3R.1252.0_CDS	AGAP008723-PA	AgaP_AGAP008723	1275573	XM_314834	---	---	---	ENSANGT00000005154
Ag.3R.1253.0_CDS_at	XM_314837		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000015814 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000015814 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1253 /SEG=chr3R:+16491626,16494805	Ag.3R.1253.0_CDS	AGAP008726-PA	AgaP_AGAP008726	1275576	XM_314837	0007275 // multicellular organismal development // inferred from electronic annotation /// 0008152 // metabolic process // inferred from electronic annotation	---	0003824 // catalytic activity // inferred from electronic annotation	ENSANGT00000015814
Ag.3R.1254.0_CDS_a_at	XM_314859, XM_314860		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000005167 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000005167 ens:ENSANGT00000015728 /EVID_CNT=2 /EVID_TYPE=ENS /GENE_CLUSTER=AffxAg.1254 /SEG=chr3R:+17043366,17093850	Ag.3R.1254.0_CDS	AGAP008741-PA /// AGAP008742-PA	AgaP_AGAP008741 /// AgaP_AGAP008742	1275596 /// 4578049	XM_314859 /// XM_314860	0007155 // cell adhesion // inferred from electronic annotation	---	---	ENSANGT00000005167
Ag.3R.1254.0_UTR_a_at	XM_314860		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000005167 /FEA=ENS /TIER=UTR /ANNOT=ens:ENSANGT00000005167 ens:ENSANGT00000015728 /EVID_CNT=2 /EVID_TYPE=ENS /GENE_CLUSTER=AffxAg.1254 /SEG=chr3R:+17043366,17093850	Ag.3R.1254.0_UTR	AGAP008742-PA	AgaP_AGAP008742	4578049	XM_314860	---	---	---	ENSANGT00000005167
Ag.3R.1255.0_CDS_at	XM_314892		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000012366 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000012366 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1255 /SEG=chr3R:+17704166,17705558	Ag.3R.1255.0_CDS	AGAP008768-PA	AgaP_AGAP008768	1275625	XM_314892	---	---	0008168 // methyltransferase activity // inferred from electronic annotation	ENSANGT00000012366
Ag.3R.1256.0_CDS_at	XM_314906		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000012971 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000012971 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1256 /SEG=chr3R:+18068059,18068969	Ag.3R.1256.0_CDS	AGAP008779-PA	AgaP_AGAP008779	1275639	XM_314906	---	---	---	ENSANGT00000012971
Ag.3R.1257.0_CDS_at	XM_314932		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000018812 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000018812 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1257 /SEG=chr3R:+18423278,18425121	Ag.3R.1257.0_CDS	AGAP008806-PA	AgaP_AGAP008806	1275663	XM_314932	---	0016020 // membrane // inferred from electronic annotation	0015018 // galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity // inferred from electronic annotation	ENSANGT00000018812
Ag.3R.1258.0_CDS_at	XM_314940		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000019331 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000019331 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1258 /SEG=chr3R:+18505772,18510384	Ag.3R.1258.0_CDS	AGAP008812-PA	AgaP_AGAP008812	1275671	XM_314940	---	---	---	ENSANGT00000019331
Ag.3R.1259.0_CDS_at	XM_001237626		Anopheles gambiae	22-Jun-11	---	---	ens:ENSANGT00000019327 /FEA=ENS /TIER=CDS /ANNOT=ens:ENSANGT00000019327 /EVID_CNT=2 /EVID_TYPE=ENS EST /GENE_CLUSTER=AffxAg.1259 /SEG=chr3R:+18619644,18620868	Ag.3R.1259.0_CDS	AGAP008814-PA	AgaP_AGAP008814	4577964	XM_001237626	0045449 // regulation of transcription // inferred from electronic annotation	0005634 // nucleus // inferred from electronic annotation	0030528 // transcription regulator activity // inferred from electronic annotation	ENSANGT00000019327
